BillNo,Total,CustomerID,Date,Country_2,ORDER_STATUS,STORE_ID
562332,579.0,13791.0,2011-08-04 11:44:00.000000000,Eleven ICONN1,COMPLETED,1
562339,167.26,13571.0,2011-08-04 11:59:00.000000000,Eleven ICONN1,COMPLETED,1
562340,407.38,13985.0,2011-08-04 12:05:00.000000000,Eleven ICONN22,COMPLETED,22
562341,192.28,15005.0,2011-08-04 12:13:00.000000000,Eleven ICONN22,COMPLETED,22
562342,199.74,16929.0,2011-08-04 12:13:00.000000000,Eleven ICONN15,COMPLETED,15
562343,376.32,17381.0,2011-08-04 12:13:00.000000000,Eleven ICONN15,COMPLETED,15
562344,151.2,17381.0,2011-08-04 12:14:00.000000000,Eleven ICONN15,COMPLETED,15
562345,1505.64,13694.0,2011-08-04 12:14:00.000000000,Eleven ICONN15,COMPLETED,15
562346,422.82,16187.0,2011-08-04 12:14:00.000000000,Eleven ICONN20,COMPLETED,20
562347,167.32,13263.0,2011-08-04 12:22:00.000000000,Eleven ICONN20,COMPLETED,20
562348,5162.74,17511.0,2011-08-04 12:36:00.000000256,Eleven ICONN22,COMPLETED,22
562349,173.70000000000002,16915.0,2011-08-04 13:03:00.000000000,Eleven ICONN16,COMPLETED,16
562351,198.0,16626.0,2011-08-04 13:10:00.000000000,Eleven ICONN16,COMPLETED,16
562353,2317.0,16180.0,2011-08-04 13:15:00.000000000,Eleven ICONN16,COMPLETED,16
562354,193.36,17470.0,2011-08-04 13:15:00.000000000,Eleven ICONN11,COMPLETED,11
562355,133.20000000000002,14768.0,2011-08-04 13:25:00.000000000,Eleven ICONN11,COMPLETED,11
562365,117.3,14344.0,2011-08-04 13:51:00.000000000,Eleven ICONN11,COMPLETED,11
562366,117.47999999999999,17692.0,2011-08-04 14:01:00.000000000,Eleven ICONN18,COMPLETED,18
562368,299.52,16570.0,2011-08-04 14:06:00.000000000,Eleven ICONN19,COMPLETED,19
562369,749.45,17584.0,2011-08-04 14:12:00.000000000,Eleven ICONN19,COMPLETED,19
562370,1062.84,12626.0,2011-08-04 14:20:00.000000000,Eleven ICONN19,COMPLETED,19
562371,788.04,13709.0,2011-08-04 14:30:00.000000000,Eleven ICONN4,COMPLETED,4
562372,754.8000000000001,16258.0,2011-08-04 14:33:00.000000000,Eleven ICONN7,COMPLETED,7
562373,318.5,16672.0,2011-08-04 14:33:00.000000000,Eleven ICONN7,COMPLETED,7
562376,300.36,15254.0,2011-08-04 15:04:00.000000000,Eleven ICONN7,COMPLETED,7
562377,799.94,14535.0,2011-08-04 15:04:00.000000000,Eleven ICONN7,COMPLETED,7
562378,943.07,15046.0,2011-08-04 15:07:00.000000000,Eleven ICONN19,COMPLETED,19
562379,203.78,15134.0,2011-08-04 15:17:00.000000000,Eleven ICONN1,COMPLETED,1
562380,396.81,14778.0,2011-08-04 15:23:00.000000000,Eleven ICONN1,COMPLETED,1
562381,638.02,16873.0,2011-08-04 15:33:00.000000000,Eleven ICONN1,COMPLETED,1
562387,312.95,13402.0,2011-08-04 15:51:00.000000000,Eleven ICONN12,COMPLETED,12
562388,168.31,18099.0,2011-08-04 15:52:00.000000000,Eleven ICONN3,COMPLETED,3
562389,199.7,16531.0,2011-08-04 15:55:00.000000000,Eleven ICONN3,COMPLETED,3
562392,476.29999999999995,15205.0,2011-08-04 16:07:00.000000000,Eleven ICONN20,COMPLETED,20
562393,1019.44,18172.0,2011-08-04 16:17:00.000000000,Eleven ICONN6,COMPLETED,6
562416,301.93,13969.0,2011-08-04 16:31:00.000000000,Eleven ICONN6,COMPLETED,6
562418,367.32,16572.0,2011-08-04 16:34:00.000000000,Eleven ICONN6,COMPLETED,6
562419,249.13,14667.0,2011-08-04 16:36:00.000000000,Eleven ICONN6,COMPLETED,6
562421,74.4,15241.0,2011-08-04 16:41:00.000000000,Eleven ICONN19,COMPLETED,19
562422,62.63999999999999,13218.0,2011-08-04 16:59:00.000000000,Eleven ICONN19,COMPLETED,19
562424,12.75,12584.0,2011-08-04 17:07:00.000000000,Eleven ICONN9,COMPLETED,9
562426,29.700000000000003,12748.0,2011-08-04 17:13:00.000000000,Eleven ICONN9,COMPLETED,9
562427,311.02,17267.0,2011-08-04 17:19:00.000000000,Eleven ICONN9,COMPLETED,9
562428,6.6,17267.0,2011-08-04 17:22:00.000000000,Eleven ICONN15,COMPLETED,15
562429,423.84000000000003,13767.0,2011-08-04 17:23:00.000000000,Eleven ICONN15,COMPLETED,15
562430,270.52,18109.0,2011-08-04 17:26:00.000000000,Eleven ICONN15,COMPLETED,15
562431,47.29,13069.0,2011-08-04 17:37:00.000000000,Eleven ICONN21,COMPLETED,21
562432,716.0,14004.0,2011-08-04 17:38:00.000000000,Eleven ICONN21,COMPLETED,21
562433,1016.04,17677.0,2011-08-04 17:40:00.000000000,Eleven ICONN21,COMPLETED,21
562434,229.5,12823.0,2011-08-04 17:45:00.000000000,Eleven ICONN17,COMPLETED,17
562435,225.14000000000001,12693.0,2011-08-04 17:51:00.000000000,Eleven ICONN17,COMPLETED,17
562436,2.25,17961.0,2011-08-04 17:55:00.000000000,Eleven ICONN17,COMPLETED,17
562437,447.93,13047.0,2011-08-04 17:58:00.000000000,Eleven ICONN17,COMPLETED,17
562439,18841.48,12931.0,2011-08-04 18:06:00.000000000,Eleven ICONN18,COMPLETED,18
562440,204.0,12931.0,2011-08-04 18:07:00.000000000,Eleven ICONN18,COMPLETED,18
562441,161.4,14543.0,2011-08-04 18:18:00.000000000,Eleven ICONN18,COMPLETED,18
562442,98.16,14397.0,2011-08-04 18:31:00.000000000,Eleven ICONN18,COMPLETED,18
562443,622.5,17723.0,2011-08-04 18:37:00.000000000,Eleven ICONN2,COMPLETED,2
562444,372.24,14713.0,2011-08-04 18:44:00.000000000,Eleven ICONN2,COMPLETED,2
562445,355.56,12417.0,2011-08-04 18:51:00.000000000,Eleven ICONN12,COMPLETED,12
562446,118.80000000000001,13145.0,2011-08-04 19:06:00.000000000,Eleven ICONN18,COMPLETED,18
562447,492.0,15251.0,2011-08-04 19:20:00.000000000,Eleven ICONN18,COMPLETED,18
562448,1327.55,17428.0,2011-08-04 19:22:00.000000000,Eleven ICONN18,COMPLETED,18
562449,250.32,14562.0,2011-08-04 20:01:00.000000000,Eleven ICONN18,COMPLETED,18
562450,650.0,12562.0,2011-08-05 08:40:00.000000000,Eleven ICONN2,COMPLETED,2
562451,206.9,15110.0,2011-08-05 09:25:00.000000000,Eleven ICONN8,COMPLETED,8
562452,233.22,16302.0,2011-08-05 09:44:00.000000000,Eleven ICONN8,COMPLETED,8
562453,234.54000000000002,18097.0,2011-08-05 10:31:00.000000000,Eleven ICONN8,COMPLETED,8
562454,312.14,15128.0,2011-08-05 10:31:00.000000000,Eleven ICONN8,COMPLETED,8
562455,320.3,18097.0,2011-08-05 10:32:00.000000000,Eleven ICONN17,COMPLETED,17
562456,402.02,15194.0,2011-08-05 10:39:00.000000000,Eleven ICONN17,COMPLETED,17
562457,593.35,18079.0,2011-08-05 11:00:00.000000000,Eleven ICONN3,COMPLETED,3
562458,480.0,16029.0,2011-08-05 11:16:00.000000000,Eleven ICONN3,COMPLETED,3
562459,757.2,16029.0,2011-08-05 11:17:00.000000000,Eleven ICONN3,COMPLETED,3
562460,245.82999999999998,17841.0,2011-08-05 11:19:00.000000000,Eleven ICONN17,COMPLETED,17
562461,260.62,16029.0,2011-08-05 11:19:00.000000000,Eleven ICONN10,COMPLETED,10
562462,520.1,16029.0,2011-08-05 11:21:00.000000000,Eleven ICONN10,COMPLETED,10
562465,630.5,13908.0,2011-08-05 11:46:00.000000000,Eleven ICONN10,COMPLETED,10
562466,251.26,13435.0,2011-08-05 11:49:00.000000000,Eleven ICONN9,COMPLETED,9
562467,205.1,13513.0,2011-08-05 11:50:00.000000000,Eleven ICONN22,COMPLETED,22
562468,125.0,16928.0,2011-08-05 11:52:00.000000000,Eleven ICONN22,COMPLETED,22
562490,155.8,14720.0,2011-08-05 12:06:00.000000000,Eleven ICONN22,COMPLETED,22
562516,390.0,15129.0,2011-08-05 12:25:00.000000000,Eleven ICONN21,COMPLETED,21
562517,347.13,15719.0,2011-08-05 12:27:00.000000000,Eleven ICONN21,COMPLETED,21
562518,272.56,16818.0,2011-08-05 12:30:00.000000000,Eleven ICONN5,COMPLETED,5
562519,172.42000000000002,16764.0,2011-08-05 12:37:00.000000000,Eleven ICONN5,COMPLETED,5
562520,180.3,12599.0,2011-08-05 12:38:00.000000000,Eleven ICONN19,COMPLETED,19
562521,340.06,17457.0,2011-08-05 12:48:00.000000000,Eleven ICONN19,COMPLETED,19
562523,304.20000000000005,16174.0,2011-08-05 13:26:00.000000000,Eleven ICONN19,COMPLETED,19
562524,301.41,15201.0,2011-08-05 13:28:00.000000000,Eleven ICONN19,COMPLETED,19
562525,100.21000000000001,18282.0,2011-08-05 13:35:00.000000000,Eleven ICONN18,COMPLETED,18
562526,166.36,16880.0,2011-08-05 13:46:00.000000000,Eleven ICONN18,COMPLETED,18
562527,307.8,12647.0,2011-08-05 13:49:00.000000000,Eleven ICONN22,COMPLETED,22
562528,946.75,12610.0,2011-08-05 13:52:00.000000000,Eleven ICONN22,COMPLETED,22
562529,29.58,15201.0,2011-08-05 14:05:00.000000000,Eleven ICONN7,COMPLETED,7
562531,102.1,13984.0,2011-08-05 14:30:00.000000000,Eleven ICONN7,COMPLETED,7
562532,17.85,14083.0,2011-08-05 14:31:00.000000000,Eleven ICONN7,COMPLETED,7
562533,16.5,17676.0,2011-08-05 14:36:00.000000000,Eleven ICONN7,COMPLETED,7
562534,809.11,14031.0,2011-08-05 14:49:00.000000000,Eleven ICONN7,COMPLETED,7
562535,319.32,13200.0,2011-08-05 14:50:00.000000000,Eleven ICONN17,COMPLETED,17
562537,771.75,12517.0,2011-08-05 15:02:00.000000000,Eleven ICONN17,COMPLETED,17
562538,502.02,15505.0,2011-08-05 15:07:00.000000000,Eleven ICONN19,COMPLETED,19
562539,336.52,17220.0,2011-08-05 15:30:00.000000000,Eleven ICONN19,COMPLETED,19
562540,817.44,17400.0,2011-08-05 15:38:00.000000000,Eleven ICONN17,COMPLETED,17
562541,985.92,18102.0,2011-08-05 15:39:00.000000000,Eleven ICONN18,COMPLETED,18
562542,314.69,17377.0,2011-08-05 15:40:00.000000000,Eleven ICONN18,COMPLETED,18
562543,463.90000000000003,13552.0,2011-08-05 15:45:00.000000000,Eleven ICONN19,COMPLETED,19
562545,137.76,12971.0,2011-08-05 15:46:00.000000000,Eleven ICONN9,COMPLETED,9
562549,498.17,17092.0,2011-08-05 16:10:00.000000000,Eleven ICONN9,COMPLETED,9
562550,90.0,13082.0,2011-08-05 16:16:00.000000000,Eleven ICONN4,COMPLETED,4
562551,205.27,17231.0,2011-08-05 16:19:00.000000000,Eleven ICONN4,COMPLETED,4
562552,9.899999999999999,12748.0,2011-08-05 16:23:00.000000000,Eleven ICONN4,COMPLETED,4
562555,301.36,15671.0,2011-08-05 16:37:00.000000000,Eleven ICONN18,COMPLETED,18
562558,811.01,13451.0,2011-08-05 16:43:00.000000000,Eleven ICONN18,COMPLETED,18
562562,299.42,16271.0,2011-08-05 17:43:00.000000000,Eleven ICONN14,COMPLETED,14
562563,302.28,13450.0,2011-08-07 10:24:00.000000000,Eleven ICONN18,COMPLETED,18
562564,234.35,15058.0,2011-08-07 10:43:00.000000000,Eleven ICONN18,COMPLETED,18
562565,121.11,16206.0,2011-08-07 10:45:00.000000000,Eleven ICONN18,COMPLETED,18
562566,303.9,16954.0,2011-08-07 10:55:00.000000000,Eleven ICONN18,COMPLETED,18
562567,100.4,12877.0,2011-08-07 11:40:00.000000000,Eleven ICONN21,COMPLETED,21
562568,107.4,12720.0,2011-08-07 11:59:00.000000000,Eleven ICONN18,COMPLETED,18
562569,104.50999999999999,17323.0,2011-08-07 12:05:00.000000000,Eleven ICONN14,COMPLETED,14
562570,375.1,14079.0,2011-08-07 12:10:00.000000000,Eleven ICONN6,COMPLETED,6
562571,126.63,13782.0,2011-08-07 12:21:00.000000000,Eleven ICONN6,COMPLETED,6
562572,107.63999999999999,17298.0,2011-08-07 12:21:00.000000000,Eleven ICONN8,COMPLETED,8
562573,78.21000000000001,13248.0,2011-08-07 12:40:00.000000000,Eleven ICONN8,COMPLETED,8
562574,611.59,14903.0,2011-08-07 12:42:00.000000000,Eleven ICONN8,COMPLETED,8
562575,225.81,15411.0,2011-08-07 12:54:00.000000000,Eleven ICONN14,COMPLETED,14
562576,228.57999999999998,15518.0,2011-08-07 13:08:00.000000000,Eleven ICONN21,COMPLETED,21
562578,79.0,14331.0,2011-08-07 13:17:00.000000000,Eleven ICONN14,COMPLETED,14
562579,606.41,16950.0,2011-08-07 13:30:00.000000000,Eleven ICONN14,COMPLETED,14
562580,262.45,14024.0,2011-08-07 13:31:00.000000000,Eleven ICONN14,COMPLETED,14
562581,113.79,15860.0,2011-08-07 13:43:00.000000000,Eleven ICONN14,COMPLETED,14
562583,141.17,15831.0,2011-08-07 13:54:00.000000000,Eleven ICONN10,COMPLETED,10
562584,204.15,13752.0,2011-08-07 14:16:00.000000000,Eleven ICONN10,COMPLETED,10
562585,106.0,14053.0,2011-08-07 14:27:00.000000000,Eleven ICONN10,COMPLETED,10
562586,316.38,16066.0,2011-08-07 14:33:00.000000000,Eleven ICONN10,COMPLETED,10
562587,1444.66,15640.0,2011-08-07 14:34:00.000000000,Eleven ICONN19,COMPLETED,19
562589,107.64,15198.0,2011-08-07 15:16:00.000000000,Eleven ICONN8,COMPLETED,8
562590,53.519999999999996,12748.0,2011-08-07 15:39:00.000000000,Eleven ICONN8,COMPLETED,8
562591,46.559999999999995,12748.0,2011-08-07 15:40:00.000000000,Eleven ICONN8,COMPLETED,8
562592,263.19,13418.0,2011-08-07 15:43:00.000000256,Eleven ICONN8,COMPLETED,8
562593,662.03,16549.0,2011-08-07 15:43:00.000000000,Eleven ICONN8,COMPLETED,8
562595,142.5,17602.0,2011-08-07 15:52:00.000000000,Eleven ICONN22,COMPLETED,22
562596,325.51,16145.0,2011-08-08 09:22:00.000000000,Eleven ICONN8,COMPLETED,8
562598,309.06,15152.0,2011-08-08 10:00:00.000000000,Eleven ICONN1,COMPLETED,1
562599,194.51,13013.0,2011-08-08 10:01:00.000000000,Eleven ICONN1,COMPLETED,1
562600,169.10000000000002,12676.0,2011-08-08 10:01:00.000000000,Eleven ICONN6,COMPLETED,6
562602,981.38,12865.0,2011-08-08 10:11:00.000000000,Eleven ICONN6,COMPLETED,6
562603,106.91,17870.0,2011-08-08 10:40:00.000000000,Eleven ICONN9,COMPLETED,9
562604,301.59999999999997,17611.0,2011-08-08 10:51:00.000000000,Eleven ICONN9,COMPLETED,9
562605,416.65,12530.0,2011-08-08 10:59:00.000000000,Eleven ICONN5,COMPLETED,5
562606,19.919999999999998,13552.0,2011-08-08 11:28:00.000000000,Eleven ICONN5,COMPLETED,5
562607,645.35,12885.0,2011-08-08 11:45:00.000000000,Eleven ICONN5,COMPLETED,5
562608,3315.0699999999997,15502.0,2011-08-08 11:45:00.000000000,Eleven ICONN19,COMPLETED,19
562609,175.2,17331.0,2011-08-08 11:55:00.000000000,Eleven ICONN21,COMPLETED,21
562610,1282.0,16333.0,2011-08-08 11:56:00.000000000,Eleven ICONN21,COMPLETED,21
562611,809.82,17716.0,2011-08-08 11:58:00.000000000,Eleven ICONN21,COMPLETED,21
562612,226.93,16637.0,2011-08-08 12:00:00.000000000,Eleven ICONN23,COMPLETED,23
562614,24.88,17961.0,2011-08-08 12:15:00.000000000,Eleven ICONN10,COMPLETED,10
562615,254.8,16458.0,2011-08-08 12:20:00.000000000,Eleven ICONN10,COMPLETED,10
562616,347.64,14748.0,2011-08-08 12:28:00.000000000,Eleven ICONN20,COMPLETED,20
562619,159.92,15311.0,2011-08-08 12:34:00.000000256,Eleven ICONN23,COMPLETED,23
562621,364.26,14415.0,2011-08-08 12:36:00.000000000,Eleven ICONN13,COMPLETED,13
562649,211.85,14606.0,2011-08-08 13:11:00.000000000,Eleven ICONN7,COMPLETED,7
562650,80.0,17404.0,2011-08-08 13:12:00.000000000,Eleven ICONN10,COMPLETED,10
562652,714.33,14844.0,2011-08-08 13:34:00.000000000,Eleven ICONN10,COMPLETED,10
562680,241.01,17954.0,2011-08-08 13:46:00.000000000,Eleven ICONN10,COMPLETED,10
562688,1519.99,13869.0,2011-08-08 13:53:00.000000000,Eleven ICONN22,COMPLETED,22
562701,480.6,13767.0,2011-08-08 13:59:00.000000000,Eleven ICONN9,COMPLETED,9
562708,347.75,17085.0,2011-08-08 14:15:00.000000000,Eleven ICONN7,COMPLETED,7
562710,598.88,14298.0,2011-08-08 14:37:00.000000000,Eleven ICONN6,COMPLETED,6
562711,300.31,16788.0,2011-08-08 14:53:00.000000000,Eleven ICONN6,COMPLETED,6
562712,425.25,13016.0,2011-08-08 15:00:00.000000000,Eleven ICONN6,COMPLETED,6
562713,576.84,15189.0,2011-08-08 15:17:00.000000000,Eleven ICONN20,COMPLETED,20
562716,1388.92,14257.0,2011-08-08 15:35:00.000000000,Eleven ICONN3,COMPLETED,3
562718,169.4,18241.0,2011-08-08 16:07:00.000000000,Eleven ICONN21,COMPLETED,21
562719,53.95,16365.0,2011-08-08 16:15:00.000000000,Eleven ICONN17,COMPLETED,17
562720,36.89,15033.0,2011-08-08 16:18:00.000000000,Eleven ICONN17,COMPLETED,17
562721,242.84,15985.0,2011-08-08 16:31:00.000000000,Eleven ICONN17,COMPLETED,17
562722,1109.34,13798.0,2011-08-08 16:43:00.000000000,Eleven ICONN17,COMPLETED,17
562725,358.49,17302.0,2011-08-09 09:04:00.000000000,Eleven ICONN19,COMPLETED,19
562727,462.06,15601.0,2011-08-09 09:26:00.000000000,Eleven ICONN16,COMPLETED,16
562729,102.98,12569.0,2011-08-09 10:05:00.000000000,Eleven ICONN9,COMPLETED,9
562730,477.46000000000004,17554.0,2011-08-09 10:16:00.000000000,Eleven ICONN9,COMPLETED,9
562732,307.56,18248.0,2011-08-09 10:19:00.000000000,Eleven ICONN9,COMPLETED,9
562733,984.39,14626.0,2011-08-09 10:20:00.000000000,Eleven ICONN9,COMPLETED,9
562767,282.23,13769.0,2011-08-09 10:47:00.000000000,Eleven ICONN22,COMPLETED,22
562768,257.48,14127.0,2011-08-09 10:48:59.999999744,Eleven ICONN22,COMPLETED,22
562769,190.8,14409.0,2011-08-09 10:52:00.000000000,Eleven ICONN9,COMPLETED,9
562770,1256.95,17139.0,2011-08-09 11:56:00.000000000,Eleven ICONN9,COMPLETED,9
562771,657.4,13113.0,2011-08-09 12:00:00.000000000,Eleven ICONN19,COMPLETED,19
562772,641.85,13097.0,2011-08-09 12:07:00.000000000,Eleven ICONN19,COMPLETED,19
562774,326.4,13500.0,2011-08-09 12:20:00.000000000,Eleven ICONN12,COMPLETED,12
562775,494.6,15078.0,2011-08-09 12:21:00.000000000,Eleven ICONN2,COMPLETED,2
562776,174.65,14180.0,2011-08-09 12:23:00.000000000,Eleven ICONN2,COMPLETED,2
562777,356.0,15247.0,2011-08-09 12:52:00.000000000,Eleven ICONN2,COMPLETED,2
562778,213.6,17591.0,2011-08-09 12:55:00.000000000,Eleven ICONN2,COMPLETED,2
562779,356.42,17841.0,2011-08-09 12:58:00.000000000,Eleven ICONN2,COMPLETED,2
562780,159.64,14901.0,2011-08-09 13:03:00.000000000,Eleven ICONN8,COMPLETED,8
562781,335.28,14334.0,2011-08-09 13:10:00.000000000,Eleven ICONN4,COMPLETED,4
562782,115.5,13280.0,2011-08-09 13:14:00.000000000,Eleven ICONN17,COMPLETED,17
562783,251.96,13018.0,2011-08-09 13:22:00.000000000,Eleven ICONN17,COMPLETED,17
562784,224.12,16791.0,2011-08-09 13:22:00.000000000,Eleven ICONN15,COMPLETED,15
562787,208.34,15581.0,2011-08-09 13:44:00.000000000,Eleven ICONN15,COMPLETED,15
562788,368.5,17669.0,2011-08-09 13:48:00.000000000,Eleven ICONN15,COMPLETED,15
562789,12341.21,14646.0,2011-08-09 13:50:00.000000000,Eleven ICONN15,COMPLETED,15
562790,157.5,14646.0,2011-08-09 13:51:00.000000000,Eleven ICONN6,COMPLETED,6
562791,367.46,17730.0,2011-08-09 14:18:00.000000000,Eleven ICONN23,COMPLETED,23
562792,105.99000000000001,17634.0,2011-08-09 14:18:00.000000000,Eleven ICONN23,COMPLETED,23
562804,674.7,13355.0,2011-08-09 14:48:00.000000000,Eleven ICONN17,COMPLETED,17
562806,105.1,13636.0,2011-08-09 14:56:00.000000000,Eleven ICONN17,COMPLETED,17
562807,1124.19,16053.0,2011-08-09 14:57:00.000000000,Eleven ICONN17,COMPLETED,17
562809,109.63,16775.0,2011-08-09 15:12:00.000000000,Eleven ICONN21,COMPLETED,21
562810,60.0,16656.0,2011-08-09 15:22:00.000000000,Eleven ICONN20,COMPLETED,20
562812,52.02,13217.0,2011-08-09 15:32:00.000000000,Eleven ICONN20,COMPLETED,20
562838,382.85,13162.0,2011-08-09 15:59:00.000000000,Eleven ICONN20,COMPLETED,20
562839,123.21000000000001,14056.0,2011-08-09 16:17:00.000000000,Eleven ICONN12,COMPLETED,12
562840,150.74,14527.0,2011-08-09 16:27:00.000000000,Eleven ICONN12,COMPLETED,12
562841,392.06,17675.0,2011-08-09 16:42:00.000000000,Eleven ICONN9,COMPLETED,9
562842,245.8,17675.0,2011-08-09 16:44:00.000000000,Eleven ICONN1,COMPLETED,1
562844,757.0699999999999,12444.0,2011-08-10 08:40:59.999999744,Eleven ICONN23,COMPLETED,23
562847,315.72,16245.0,2011-08-10 09:34:00.000000000,Eleven ICONN17,COMPLETED,17
562849,307.22,16700.0,2011-08-10 09:52:00.000000000,Eleven ICONN8,COMPLETED,8
562850,2388.2,14680.0,2011-08-10 10:08:00.000000000,Eleven ICONN8,COMPLETED,8
562851,90.4,13117.0,2011-08-10 10:09:00.000000000,Eleven ICONN7,COMPLETED,7
562852,392.17,13050.0,2011-08-10 10:12:00.000000000,Eleven ICONN7,COMPLETED,7
562854,304.96,16133.0,2011-08-10 10:15:00.000000000,Eleven ICONN8,COMPLETED,8
562878,120.84,16241.0,2011-08-10 10:45:00.000000000,Eleven ICONN8,COMPLETED,8
562879,45.0,15640.0,2011-08-10 10:45:00.000000000,Eleven ICONN6,COMPLETED,6
562880,4105.9400000000005,15838.0,2011-08-10 10:53:00.000000000,Eleven ICONN6,COMPLETED,6
562881,409.61,15632.0,2011-08-10 10:57:00.000000000,Eleven ICONN19,COMPLETED,19
562882,292.69,12384.0,2011-08-10 11:23:00.000000000,Eleven ICONN23,COMPLETED,23
562883,6.300000000000001,14056.0,2011-08-10 11:24:00.000000000,Eleven ICONN23,COMPLETED,23
562885,65.25,14024.0,2011-08-10 11:30:00.000000000,Eleven ICONN23,COMPLETED,23
562886,120.71000000000001,17994.0,2011-08-10 11:41:00.000000000,Eleven ICONN23,COMPLETED,23
562888,335.15,14388.0,2011-08-10 11:58:00.000000000,Eleven ICONN23,COMPLETED,23
562890,355.45,14191.0,2011-08-10 12:11:00.000000000,Eleven ICONN15,COMPLETED,15
562891,107.1,13468.0,2011-08-10 12:18:00.000000000,Eleven ICONN15,COMPLETED,15
562892,302.25,16292.0,2011-08-10 12:24:00.000000000,Eleven ICONN15,COMPLETED,15
562893,521.44,17442.0,2011-08-10 12:25:00.000000000,Eleven ICONN5,COMPLETED,5
562894,248.35,12571.0,2011-08-10 12:35:00.000000000,Eleven ICONN5,COMPLETED,5
562902,115.92999999999999,13925.0,2011-08-10 12:41:00.000000000,Eleven ICONN2,COMPLETED,2
562907,319.97,14116.0,2011-08-10 12:44:00.000000000,Eleven ICONN2,COMPLETED,2
562908,457.25,16839.0,2011-08-10 12:48:00.000000000,Eleven ICONN16,COMPLETED,16
562912,205.32,15311.0,2011-08-10 13:15:00.000000000,Eleven ICONN16,COMPLETED,16
562913,241.92000000000002,17042.0,2011-08-10 13:19:00.000000000,Eleven ICONN13,COMPLETED,13
562914,203.59,16558.0,2011-08-10 13:25:00.000000000,Eleven ICONN3,COMPLETED,3
562917,432.0,17949.0,2011-08-10 13:43:00.000000000,Eleven ICONN15,COMPLETED,15
562918,520.54,15615.0,2011-08-10 13:51:00.000000000,Eleven ICONN15,COMPLETED,15
562919,15.0,15615.0,2011-08-10 13:52:00.000000000,Eleven ICONN15,COMPLETED,15
562920,40.599999999999994,14495.0,2011-08-10 14:13:00.000000000,Eleven ICONN15,COMPLETED,15
562922,721.95,12594.0,2011-08-10 14:26:00.000000000,Eleven ICONN15,COMPLETED,15
562923,340.90000000000003,16996.0,2011-08-10 14:34:00.000000000,Eleven ICONN3,COMPLETED,3
562924,98.38,16750.0,2011-08-10 14:49:00.000000000,Eleven ICONN3,COMPLETED,3
562925,625.8,17389.0,2011-08-10 14:51:00.000000000,Eleven ICONN3,COMPLETED,3
562926,350.58,17512.0,2011-08-10 14:55:00.000000256,Eleven ICONN3,COMPLETED,3
562928,1127.38,15494.0,2011-08-10 15:29:00.000000000,Eleven ICONN10,COMPLETED,10
562929,126.30000000000001,17562.0,2011-08-10 15:37:00.000000000,Eleven ICONN13,COMPLETED,13
562930,354.68,14209.0,2011-08-10 16:01:00.000000000,Eleven ICONN13,COMPLETED,13
562931,222.48,14030.0,2011-08-10 16:19:00.000000000,Eleven ICONN10,COMPLETED,10
562932,282.97,16904.0,2011-08-10 16:39:00.000000000,Eleven ICONN4,COMPLETED,4
562939,660.76,15498.0,2011-08-11 08:37:00.000000000,Eleven ICONN14,COMPLETED,14
562940,337.5,15498.0,2011-08-11 08:38:00.000000000,Eleven ICONN20,COMPLETED,20
562941,17.4,15498.0,2011-08-11 08:39:00.000000000,Eleven ICONN20,COMPLETED,20
562942,176.85000000000002,13538.0,2011-08-11 08:50:00.000000000,Eleven ICONN20,COMPLETED,20
562944,371.3,13985.0,2011-08-11 09:34:00.000000000,Eleven ICONN20,COMPLETED,20
562946,2500.0,15581.0,2011-08-11 09:38:00.000000000,Eleven ICONN20,COMPLETED,20
562947,403.05,15987.0,2011-08-11 09:45:00.000000000,Eleven ICONN20,COMPLETED,20
562948,101.76,17857.0,2011-08-11 09:46:00.000000000,Eleven ICONN20,COMPLETED,20
562949,759.14,14346.0,2011-08-11 09:47:00.000000000,Eleven ICONN20,COMPLETED,20
562950,285.68,15608.0,2011-08-11 09:56:00.000000000,Eleven ICONN6,COMPLETED,6
562951,252.62,14462.0,2011-08-11 09:56:59.999999744,Eleven ICONN9,COMPLETED,9
562963,144.15,13203.0,2011-08-11 10:29:00.000000000,Eleven ICONN22,COMPLETED,22
562964,642.36,13488.0,2011-08-11 10:28:59.999999744,Eleven ICONN14,COMPLETED,14
562965,666.8,18226.0,2011-08-11 10:45:00.000000000,Eleven ICONN22,COMPLETED,22
562966,424.08000000000004,16133.0,2011-08-11 10:53:00.000000000,Eleven ICONN4,COMPLETED,4
562967,327.12,16422.0,2011-08-11 10:54:00.000000000,Eleven ICONN6,COMPLETED,6
562968,325.32,14291.0,2011-08-11 10:55:00.000000000,Eleven ICONN6,COMPLETED,6
562980,1552.6,17686.0,2011-08-11 11:44:00.000000000,Eleven ICONN6,COMPLETED,6
562984,403.05,17841.0,2011-08-11 11:45:00.000000000,Eleven ICONN12,COMPLETED,12
562999,363.33,15117.0,2011-08-11 11:51:00.000000000,Eleven ICONN8,COMPLETED,8
563011,109.97999999999999,16283.0,2011-08-11 12:00:00.000000000,Eleven ICONN16,COMPLETED,16
563012,272.96999999999997,17284.0,2011-08-11 12:00:00.000000000,Eleven ICONN16,COMPLETED,16
563013,197.1,12993.0,2011-08-11 12:01:00.000000000,Eleven ICONN9,COMPLETED,9
563014,383.96,13408.0,2011-08-11 12:17:00.000000000,Eleven ICONN1,COMPLETED,1
